,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,location,language,profileImageURL
67,I added a video to a @YouTube playlist https://t.co/tNxUSDRIMF Kingdom Hearts RE:Chain of the Birth by Dream Memories/358 Sleep,FALSE,0,NA,2018-04-11 11:29:50,FALSE,NA,984030759030751232,NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>",Alaakaranouh,0,FALSE,FALSE,NA,NA,Lebanon,fr,http://pbs.twimg.com/profile_images/984444679809839104/HfxdUyV__normal.jpg
68,I liked a @YouTube video https://t.co/tNxUSDRIMF Kingdom Hearts RE:Chain of the Birth by Dream Memories/358 Sleep Distance Final Mix,FALSE,0,NA,2018-04-11 11:29:36,FALSE,NA,984030703854804993,NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>",Alaakaranouh,0,FALSE,FALSE,NA,NA,Lebanon,fr,http://pbs.twimg.com/profile_images/984444679809839104/HfxdUyV__normal.jpg
69,"@MrFancyyHat The brunette was also very comfortable. He also had a small headache but it wasnt too bad.

Dazai yawn… https://t.co/Cmdh3Qx7Ig",FALSE,0,MrFancyyHat,2018-04-11 11:17:52,TRUE,983848254654828544,984027747579293698,915761067992772608,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Detective_Osamu,0,FALSE,FALSE,NA,NA,Yokohama japan,en,http://pbs.twimg.com/profile_images/983192328008601601/umpgbNw6_normal.jpg
70,"Bulat

The fact that her sleep pose is so Niya made me feel weepy https://t.co/z3gDPTnNby",FALSE,0,novalenchii,2018-04-11 10:44:52,FALSE,983899241461334016,984019446099521536,138709060,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",novalenchii,1,FALSE,FALSE,NA,NA,"Matsudo-shi, Chiba",en,http://pbs.twimg.com/profile_images/913373089970270208/4OotUNNi_normal.jpg
71,"It's so heart-breaking that I can't sleep at night and I'd drown in my own tears. ""When will I ever be able to meet you?""",FALSE,0,NA,2018-04-11 10:30:48,FALSE,NA,984015905645563904,NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>",KagamineLen_RI,0,FALSE,FALSE,NA,NA,日本 - 東京 ,en,http://pbs.twimg.com/profile_images/378800000108078770/3f4e8e62aafe9a27bae242706dcc8fef_normal.jpeg
72,２ 2 go 2 Sleep！�� #横浜DeNAベイスターズ,FALSE,0,NA,2018-04-11 10:29:27,FALSE,NA,984015563369385985,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TACK59089236,0,FALSE,FALSE,NA,NA,東京 町田市,en,http://pbs.twimg.com/profile_images/958261196481732609/D6Ky9mPS_normal.jpg
73,DON’T SLEEP #GUHipHop https://t.co/7nUNTB9o3U,FALSE,3,NA,2018-04-11 10:10:30,FALSE,NA,984010796299702274,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",StraightUpJED,0,FALSE,FALSE,NA,NA,The Furnace,en,http://pbs.twimg.com/profile_images/978947564245475328/5Bg0qmhu_normal.jpg
74,"RT @SmashBros_Nin: People who didn't play Chain of Memories, Birth By Sleep and Dream Drop Distance trying to understand Kingdom Hearts 3's…",FALSE,0,NA,2018-04-11 9:58:26,FALSE,NA,984007758151405568,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Asc_Dylan,856,TRUE,FALSE,NA,NA,,fr,http://pbs.twimg.com/profile_images/978684837308616704/xPcjCIx3_normal.jpg
75,I have Friday off this week but I can't even sleep in ��☹️,FALSE,1,NA,2018-04-11 9:57:50,FALSE,NA,984007607219376128,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",remember_agosti,1,FALSE,FALSE,NA,NA,Tokyo,en,http://pbs.twimg.com/profile_images/984183929811996674/-sbPsgkB_normal.jpg
76,They say this simple breathing technique can induce sleep in as fast as 60 seconds. If you have insomnia you might… https://t.co/ePYJhTTyAy,FALSE,7,NA,2018-04-11 9:39:17,TRUE,NA,984002939890098178,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",jakeadelstein,0,FALSE,FALSE,NA,NA,Usually Tokyo,en,http://pbs.twimg.com/profile_images/984060146367193088/0kC6F_Xg_normal.jpg
77,It’s 4:30 and I’m falling asleep i’m a failure at fixing my sleep schedule,FALSE,0,NA,2018-04-11 9:37:10,FALSE,NA,984002408006242304,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",camus,0,FALSE,FALSE,NA,NA,東京,en,http://pbs.twimg.com/profile_images/930020627532062720/JU45IZ9__normal.jpg
78,Relaxing time. Sleep well. https://t.co/pW3yRqoDUN,FALSE,1,NA,2018-04-11 9:03:43,FALSE,NA,983993988872065025,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",kishudog,0,FALSE,FALSE,NA,NA,"Tokyo, Japan",ja,http://pbs.twimg.com/profile_images/415165640941371392/A2F7qeXE_normal.jpeg
79,"Introduction nomikai this Friday. Honestly, I'd prefer sleep.",FALSE,3,NA,2018-04-11 8:55:24,FALSE,NA,983991894916173826,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",mizunocaitlin,0,FALSE,FALSE,NA,NA,"Yokohama, Kanagawa, Japan",en,http://pbs.twimg.com/profile_images/835807370177454081/z-GweX6w_normal.jpg
80,@JustEllenIGuess I’ve done it enough I know how much I can allow myself to sleep. I’ve missed stops before but it doesn’t bother me ��,FALSE,2,JustEllenIGuess,2018-04-11 8:53:31,FALSE,983917604724092930,983991423002398720,807886238,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ExplorerNilghe,0,FALSE,FALSE,NA,NA,"Tokyo, Japan",en,http://pbs.twimg.com/profile_images/944071596397883392/Pru3lGtM_normal.jpg
81,@Antzy28 I'm looking forward to today's practice.�� How are you? Hope you had a nice sleep and dreams last night.�� Have a nice morning.��,FALSE,0,Antzy28,2018-04-11 8:29:14,FALSE,NA,983985309779144704,199326819,"<a href=""http://jigtwi.jp/?p=1"" rel=""nofollow"">jigtwi</a>",Koto3sax,0,FALSE,FALSE,NA,NA,東京都,ja,http://pbs.twimg.com/profile_images/967250761385037830/O-UV3iKd_normal.jpg
82,poor b let him sleep ��,FALSE,0,NA,2018-04-11 8:01:31,FALSE,NA,983978335071100928,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",splendidyeol,0,FALSE,FALSE,NA,NA,"Fuchu-shi, Tokyo",it,http://pbs.twimg.com/profile_images/982270382966059008/cZ5wq5D1_normal.jpg
83,"5 more minutes of sleep, that's all I ask. But please don't start the countdown for another 2 hours.",FALSE,0,NA,2018-04-11 7:20:02,FALSE,NA,983967897377583104,NA,"<a href=""http://disa18.com"" rel=""nofollow"">Disa18</a>",me2anyone,0,FALSE,FALSE,NA,NA,東京,en,http://pbs.twimg.com/profile_images/693342356502806528/pixd5_1M_normal.png
84,"RT @akokitamura: When my kids say they cannot sleep, I tell them “You don’t have to sleep. If you pretend to sleep in your bed, that’s OK,…",FALSE,0,NA,2018-04-11 7:15:24,FALSE,NA,983966730149093376,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",aelleaelle,8,TRUE,FALSE,NA,NA,,en,http://pbs.twimg.com/profile_images/378800000584495726/4a2131bf2954ad7371485ee20d1925e7_normal.jpeg
85,gonna barely get any sleep now,FALSE,1,NA,2018-04-11 7:05:18,FALSE,NA,983964188329492481,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TrxpicalVersace,0,FALSE,FALSE,NA,NA,"Tokyo,Japan ",en,http://pbs.twimg.com/profile_images/620096142114553856/fCywbjus_normal.jpg
86,meanwhile here I am... sleep under my blanket https://t.co/UGjKJM8IXh,FALSE,0,NA,2018-04-11 6:42:19,FALSE,NA,983958403444649984,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",emonikova,0,FALSE,FALSE,NA,NA,tokyo,en,http://pbs.twimg.com/profile_images/568323839315021824/AkE82VOw_normal.jpeg
87,@NeonVerte Go to sleep?,FALSE,1,NeonVerte,2018-04-11 6:01:04,FALSE,983920515822825472,983948022525526016,4919355772,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",CamdenHine,0,FALSE,FALSE,NA,NA,日本 東京,en,http://pbs.twimg.com/profile_images/938601763694723072/Fygo31nd_normal.jpg
88,Honestly just kinda annoyed with everyone so I guess I’ll sleep,FALSE,2,NA,2018-04-11 5:57:45,FALSE,NA,983947187548770305,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",qweenusagi,0,FALSE,FALSE,NA,NA,Crystal Tokyo,en,http://pbs.twimg.com/profile_images/983205527109980161/T-Y6opLk_normal.jpg
89,i can’t sleep,FALSE,0,NA,2018-04-11 5:55:22,FALSE,NA,983946589818490880,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",bossydontone,0,FALSE,FALSE,NA,NA,"Tokyo, Japan",en,http://pbs.twimg.com/profile_images/975472294700158991/JQxVqHQu_normal.jpg
90,RT @MiyakoShanai: No sleep gang,FALSE,0,NA,2018-04-11 5:52:52,FALSE,NA,983945960018595841,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tanya_bri,3,TRUE,FALSE,NA,NA,Leeds  York ,en,http://pbs.twimg.com/profile_images/939942813097132032/2Aunzlqv_normal.jpg
91,"@marco_nakajima hola, marco! buenos dias☀
You are right. I'm busy every day...!!(´；ω；｀) But it is so fun!
I'm going… https://t.co/SzCShAOPI0",FALSE,1,marco_nakajima,2018-04-11 5:00:32,TRUE,983849666117697537,983932790377889792,4664827747,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Somnium410,0,FALSE,FALSE,NA,NA,tokyo,ja,http://pbs.twimg.com/profile_images/947368057571119104/xAfdwVXO_normal.jpg
92,"Anyway want to sleep(ｰ""-;)",FALSE,0,NA,2018-04-11 4:53:59,FALSE,NA,983931141118816256,NA,"<a href=""http://i.ttlv.jp/"" rel=""nofollow"">ra</a>",chihiro_gap,0,FALSE,FALSE,NA,NA,"Saitama, Japan",ja,http://pbs.twimg.com/profile_images/845974498423664645/OIo947B__normal.jpg
93,RT @MiyakoShanai: No sleep gang,FALSE,0,NA,2018-04-11 4:41:24,FALSE,NA,983927974473928704,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",soridiculoussss,3,TRUE,FALSE,NA,NA,,en,http://pbs.twimg.com/profile_images/841073239732473856/E60LILUd_normal.jpg
94,RT @MiyakoShanai: No sleep gang,FALSE,0,NA,2018-04-11 4:29:56,FALSE,NA,983925088398528514,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Krazykobiiii,3,TRUE,FALSE,NA,NA,Not In The EU,en,http://pbs.twimg.com/profile_images/909519633140592640/YSVPNIxw_normal.jpg
95,No sleep gang,FALSE,7,NA,2018-04-11 4:19:21,FALSE,NA,983922426642862080,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",MiyakoShanai,3,FALSE,FALSE,NA,NA,"Tokyo,Japan",en,http://pbs.twimg.com/profile_images/982900009229258752/4aa99yJa_normal.jpg
96,@Ceejay1011 Did you sleep slowly?,FALSE,0,Ceejay1011,2018-04-11 4:13:19,FALSE,983916245983612928,983920906543153153,749005842255675392,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Riena_Loveheart,0,FALSE,FALSE,NA,NA,東京 ,ja,http://pbs.twimg.com/profile_images/963012031249973249/o3Sdn9Zh_normal.jpg
97,"and i’m not white, i’m not gonna go see wtf he’s barking at, he just gonna have to bark himself to sleep ����‍♂️",FALSE,0,NA,2018-04-11 3:54:47,FALSE,NA,983916245744537601,NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",GrndMasterMcFly,0,FALSE,FALSE,NA,NA,"Tokyo, Japan ",en,http://pbs.twimg.com/profile_images/983386728475000832/FXm2stuM_normal.jpg
98,Guess who can’t sleep tonight��,FALSE,3,NA,2018-04-11 3:48:46,FALSE,NA,983914730111684610,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",daddymissme,0,FALSE,FALSE,NA,NA,Tokyo,en,http://pbs.twimg.com/profile_images/981560975714271232/EvbBF56F_normal.jpg
99,i am so sleep deprived from these past few days i'm starting to feel like i did at my old job oh no lol what the fyuck,FALSE,0,NA,2018-04-11 3:34:46,FALSE,NA,983911204790964224,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",magicamusume,0,FALSE,FALSE,NA,NA,Crystal Tokyo,en,http://pbs.twimg.com/profile_images/840845454703251456/H0Ch5Ta__normal.jpg
100,RT @SmashBros_Nin: Going to pick up Smash Bros Switch at midnight on 0 hours of sleep. https://t.co/92qm2CjyX5,FALSE,0,NA,2018-04-11 3:29:36,FALSE,NA,983909908302237696,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",thornexyz,148,TRUE,FALSE,NA,NA,,en,http://pbs.twimg.com/profile_images/860155313852383232/pOnq_q5B_normal.jpg
101,"RT @HAL909: RT @ramblingsloa 
Put your thoughts to sleep,
Do not let them cast a shadow over the moon of your heart.
Let go of thinking.

R…",FALSE,0,NA,2018-04-11 3:24:48,FALSE,NA,983908700476801024,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",eldasaleslife,95,TRUE,FALSE,NA,NA,Fortaleza,pt,http://pbs.twimg.com/profile_images/744648207515402240/ONXkEc5g_normal.jpg
102,Now I'm very anxious about everything. I can't sleep.,FALSE,0,meg_grace_k,2018-04-11 3:07:06,FALSE,983896013969637377,983904245169582081,4835878694,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",meg_grace_k,0,FALSE,FALSE,NA,NA,"Tokyo, Japan.",ja,http://pbs.twimg.com/profile_images/973261431423434754/cywV8M8c_normal.jpg
103,@confresh_ Don't sleep on psn players now,FALSE,0,confresh_,2018-04-11 2:27:26,FALSE,983891571035856896,983894260004130817,2668239459,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Midor7ya,0,FALSE,FALSE,NA,NA,Tokyo Japan,en,http://pbs.twimg.com/profile_images/982021067463188487/PKFSZxWJ_normal.jpg
104,@Antzy28 Ok.�� Hope you have a nice sleep and dreams tonight.✨ Thank you. I'll do my best at work.�� Good night and s… https://t.co/4gUGdZOiGE,FALSE,1,Antzy28,2018-04-11 0:53:50,TRUE,983865758064300033,983870705203736576,199326819,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Koto3sax,0,FALSE,FALSE,NA,NA,東京都,ja,http://pbs.twimg.com/profile_images/967250761385037830/O-UV3iKd_normal.jpg
105,"RT @kookceptional: [trans]
Q: What fashion items do you own the most?
JM: Blue denim jackets, hoodies and hooded clothes, and long T-shirts…",FALSE,0,NA,2018-04-11 0:48:49,FALSE,NA,983869445994053632,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",beatwhalien,3665,TRUE,FALSE,NA,NA,idk,es,http://pbs.twimg.com/profile_images/964963312675909632/LtfOlkeY_normal.jpg
106,I just want to sleep for the rest of my life ��,FALSE,1,NA,2018-04-11 0:26:06,FALSE,NA,983863726754246656,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",griseldagreen1,0,FALSE,FALSE,NA,NA,"Tokyo, Japan",en,http://pbs.twimg.com/profile_images/975579043054608384/y7pHmi4G_normal.jpg
107,"Even better than sleep... jusq, sleep was lifeu!!! Huhu. Last na idlip muna ako. ���������� https://t.co/w2ScsL9vbC",FALSE,1,xoxxolonely,2018-04-11 0:12:11,FALSE,983855849071263746,983860223445118976,2834240354,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",xoxxolonely,0,FALSE,FALSE,NA,NA,"Tokyo, Japan",en,http://pbs.twimg.com/profile_images/981486897825398787/dlv8HgH-_normal.jpg
108,"RT @akokitamura: When my kids say they cannot sleep, I tell them “You don’t have to sleep. If you pretend to sleep in your bed, that’s OK,…",FALSE,0,NA,2018-04-10 23:54:29,FALSE,NA,983855770965106689,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",allrite,8,TRUE,FALSE,NA,NA,,en,http://pbs.twimg.com/profile_images/541124256/P1060276_normal.JPG
109,@_wwpcd Prolly sleep lol,FALSE,0,_wwpcd,2018-04-10 23:39:28,FALSE,983849599713595392,983851991322505217,237558305,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",6juan__,0,FALSE,FALSE,NA,NA,"Paris, Tokyo",en,http://pbs.twimg.com/profile_images/980892994919370752/jEtFcOu3_normal.jpg
110,Its weird how my gaming friend sleep earlier than me,FALSE,1,NA,2018-04-10 23:29:01,FALSE,NA,983849359715352584,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",shxstalk,0,FALSE,FALSE,NA,NA,"Tokyo, Japan",en,http://pbs.twimg.com/profile_images/984283738627452928/FLZMEdSP_normal.jpg
111,Help make it happen for Dreamlight: The World's Smartest Sleep Mask https://t.co/3ZSX2KYgLJ #indiegogo,FALSE,0,NA,2018-04-10 23:17:39,FALSE,NA,983846500500295680,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",kcassandra,0,FALSE,FALSE,NA,NA,Tokyo,en,http://pbs.twimg.com/profile_images/850935733992865792/8DhO66Vs_normal.jpg
112,Ahhhh I'm so jetlagged I really should get some sleep,FALSE,1,NA,2018-04-10 23:03:43,FALSE,NA,983842996633337857,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",merumeruchann,0,FALSE,FALSE,NA,NA,横浜 / Yokohama,en,http://pbs.twimg.com/profile_images/2342553605/5361cuuhe6lf001jg172_normal.jpeg
113,My anxiety is through the roof today. Didn’t sleep well last night. I can’t remember the last time my heartbeat this fast ��,FALSE,8,NA,2018-04-10 22:57:04,FALSE,NA,983841321570811910,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",osharegirl829,0,FALSE,FALSE,NA,NA,"Yokohama City, Kanagawa",en,http://pbs.twimg.com/profile_images/968388775037501441/B8Ia8itj_normal.jpg
114,RT @azure5087: @DomSherwood1 @ShadowhuntersTV @FreeformTV I'm 100% so sure I will not be able to concentrate on my work today when tonight’…,FALSE,0,NA,2018-04-10 22:56:53,FALSE,NA,983841275571994625,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1Peetafan,1,TRUE,FALSE,NA,NA,"Rowlett, TX",en,http://pbs.twimg.com/profile_images/755183734601584640/e1-9JjvS_normal.jpg
115,@DomSherwood1 @ShadowhuntersTV @FreeformTV I'm 100% so sure I will not be able to concentrate on my work today when… https://t.co/zupmHMStkJ,FALSE,3,DomSherwood1,2018-04-10 22:46:34,TRUE,983756633967878144,983838680472141824,454035957,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",azure5087,1,FALSE,FALSE,NA,NA,"Tokyo, Japan ",en,http://pbs.twimg.com/profile_images/557146728986468353/t-kjovJE_normal.jpeg
116,Today is still not the day when I'll finally sleep enough.,FALSE,0,NA,2018-04-10 22:46:02,FALSE,NA,983838545109381120,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",kuro_yuki,0,FALSE,FALSE,NA,NA,"Tokyo, Japan",en,http://pbs.twimg.com/profile_images/837237777003499521/Td4BF4j-_normal.jpg
117,@NewHopeBlake Sleep well xx,FALSE,0,NewHopeBlake,2018-04-10 22:32:03,FALSE,983834974964023298,983835023991160840,1674254432,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rhgsworld,0,FALSE,FALSE,NA,NA,Tokyo,ja,http://pbs.twimg.com/profile_images/937446794736181250/aeYYahZg_normal.jpg
118,in my hostel and a guy just sleep talked and said ‘konnichiwa’ — even in their sleep japanese people are friendly and nice ��,FALSE,0,NA,2018-04-10 22:21:00,FALSE,NA,983832246502047744,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",abbie_hunt,0,FALSE,FALSE,NA,NA,#RaggedyManGoodnight,en,http://pbs.twimg.com/profile_images/982542120857681920/m76Jj3A4_normal.jpg
119,"April 11, 2018
_0nji woke up.
Time 7:12, Sleep duration 6h 49m 14s
#SleepMeister https://t.co/FnvFKp4ZWA",FALSE,0,NA,2018-04-10 22:12:40,FALSE,NA,983830146632187904,NA,"<a href=""http://www.amuate.com/sleepmeisteren.html"" rel=""nofollow"">Sleep Meister</a>",_0nji,0,FALSE,FALSE,NA,NA,Tokyo,ja,http://pbs.twimg.com/profile_images/661094188453236737/p2pY4kWt_normal.png
